lat,lng,depth
-27.399222,153.143752,-2.79
-27.398998,153.144556,-4.06
-27.398988,153.144517,-3.84
-27.399223,153.143499,-1.47
-27.398988,153.143958,-1.40
-27.398998,153.143760,-2.09
-27.398992,153.143504,-1.00
-27.399220,153.145225,-4.33
-27.399223,153.145021,-4.00
-27.398997,153.145227,-3.91
-27.398996,153.145022,-4.68
-27.398746,153.144690,-4.16
-27.398739,153.144779,-3.72
-27.398738,153.145029,-3.80
-27.399217,153.145777,-3.80
-27.399212,153.145785,-3.69
-27.399219,153.145530,-4.22
-27.398995,153.145842,-3.78
-27.398993,153.145780,-4.00
-27.398770,153.145888,-3.72
-27.398164,153.144624,-1.22
-27.398156,153.144809,-3.93
-27.398147,153.145033,-3.73
-27.398323,153.144706,-2.76
-27.398324,153.144848,-3.71
-27.398321,153.145034,-4.27
-27.398165,153.145282,-4.37
-27.398151,153.145546,-3.62
-27.398146,153.145786,-3.74
-27.398321,153.145302,-3.79
-27.398320,153.145533,-3.78
-27.398320,153.145805,-3.80
-27.398547,153.145284,-3.93
-27.398546,153.145554,-3.77
-27.398688,153.146043,-3.86
-27.398544,153.146165,-3.75
-27.398330,153.146290,-3.75
-27.398313,153.146289,-3.80
-27.398314,153.146283,-3.78
-27.398092,153.145222,-3.90
-27.398094,153.145023,-2.43
-27.398078,153.144763,-1.05
-27.397757,153.144814,-1.69
-27.397803,153.144770,-0.89
-27.397757,153.145056,-2.96
-27.398090,153.145821,-4.07
-27.398091,153.145782,-3.86
-27.398091,153.145525,-3.99
-27.397866,153.145802,-3.97
-27.397868,153.145779,-5.08
-27.397865,153.145528,-4.15
-27.401699,153.144524,-4.03
-27.401708,153.144523,-3.99
-27.401707,153.144933,-4.13
-27.402159,153.145083,-4.03
-27.402222,153.145008,-3.86
-27.401104,153.144352,-3.91
-27.401264,153.144523,-3.95
-27.400520,153.144021,-4.34
-27.400579,153.144019,-4.22
-27.400806,153.144192,-4.06
-27.400807,153.144271,-3.93
-27.399924,153.143764,-3.76
-27.400351,153.144261,-3.81
-27.399679,153.143763,-4.65
-27.399334,153.144016,-4.34
-27.400515,153.146545,-1.98
-27.400798,153.146547,-1.44
-27.399918,153.146299,-4.00
-27.400349,153.146555,-3.99
-27.400348,153.146510,-4.02
-27.400123,153.146554,-3.93
-27.399331,153.146039,-3.72
-27.399450,153.146037,-3.96
-27.399330,153.146289,-4.16
-27.399448,153.146296,-4.00
-27.399330,153.146543,-3.99
-27.399675,153.146039,-3.84
-27.399448,153.146546,-3.97
-27.399677,153.146292,-3.99
-27.399739,153.146543,-3.85
-27.398760,153.144243,-0.88
-27.398747,153.144267,-1.25
-27.398891,153.144014,-1.58
-27.399001,153.144017,-3.42
-27.398198,153.144502,-0.92
-27.398777,153.146038,-3.71
-27.398736,153.146291,-3.95
-27.398774,153.146289,-4.30
-27.398736,153.146544,-4.15
-27.398998,153.146038,-3.69
-27.398771,153.146544,-4.17
-27.398997,153.146290,-3.76
-27.398996,153.146544,-4.05
-27.398145,153.146542,-3.80
-27.398320,153.146541,-3.97
-27.398092,153.146546,-4.14
-27.398089,153.146532,-3.85
-27.397867,153.146548,-4.03
-27.397867,153.146536,-3.86
-27.397762,153.146283,-3.87
-27.397563,153.145060,-1.84
-27.397555,153.145279,-4.05
-27.397555,153.145534,-3.76
-27.397554,153.145796,-4.61
-27.396985,153.145024,-1.72
-27.396964,153.145143,-1.57
-27.397193,153.145059,-1.73
-27.396989,153.145277,-2.04
-27.396965,153.145352,-1.82
-27.396970,153.145540,-4.06
-27.396964,153.145595,-2.16
-27.397193,153.145305,-2.12
-27.397129,153.145782,-3.90
-27.397201,153.145592,-4.14
-27.397193,153.145791,-4.07
-27.397632,153.146054,-4.03
-27.396739,153.145493,-1.70
-27.396739,153.145232,-1.15
-27.396510,153.145302,-1.57
-27.396509,153.145266,-0.91
-27.396965,153.145812,-4.21
-27.397554,153.146289,-3.78
-27.397556,153.146541,-3.73
-27.396966,153.146044,-4.02
-27.396965,153.146047,-3.97
-27.396963,153.146288,-4.37
-27.396969,153.146287,-4.03
-27.397191,153.146036,-3.87
-27.397193,153.146289,-3.72
-27.397284,153.146543,-3.79
-27.396380,153.145538,-1.80
-27.396737,153.145885,-2.32
-27.396739,153.145767,-1.85
-27.396512,153.145883,-2.18
-27.396064,153.145794,-1.97
-27.396376,153.146035,-3.86
-27.396372,153.146288,-3.86
-27.396517,153.146035,-4.12
-27.396374,153.146544,-3.90
-27.396823,153.146543,-3.85
-27.396739,153.146543,-3.79
-27.396738,153.146536,-3.91
-27.395781,153.146052,-1.51
-27.395838,153.146038,-2.01
-27.395780,153.146285,-1.95
-27.395839,153.146289,-2.72
-27.395784,153.146538,-4.01
-27.396067,153.146032,-2.69
-27.395839,153.146539,-3.99
-27.396067,153.146295,-4.02
-27.396063,153.146539,-3.92
-27.395190,153.146538,-1.48
-27.395386,153.146287,-1.43
-27.395605,153.146538,-2.32
-27.393258,153.141607,-0.90
-27.401701,153.147951,-1.38
-27.401694,153.148064,-1.60
-27.401705,153.148074,-1.38
-27.401933,153.147852,-1.40
-27.401929,153.148063,-0.93
-27.399332,153.146805,-3.22
-27.399450,153.146795,-3.03
-27.399326,153.147049,-1.17
-27.399448,153.147050,-1.25
-27.399688,153.146811,-2.24
-27.398735,153.146795,-3.88
-27.398773,153.146797,-3.58
-27.398738,153.147048,-1.44
-27.398773,153.147049,-1.09
-27.398998,153.146795,-2.95
-27.398996,153.147048,-1.27
-27.398145,153.146794,-4.12
-27.398146,153.147049,-3.90
-27.398320,153.146794,-4.01
-27.398320,153.147049,-2.82
-27.398089,153.147205,-3.92
-27.398093,153.147042,-4.98
-27.397866,153.147206,-4.10
-27.397867,153.147044,-3.95
-27.398145,153.147299,-1.13
-27.398321,153.147302,-1.04
-27.394750,153.148398,-2.38
-27.394744,153.148300,-2.38
-27.394693,153.148389,-3.73
-27.394705,153.148301,-3.52
-27.394478,153.148390,-2.32
-27.394593,153.148048,-3.44
-27.394479,153.148298,-3.66
-27.394480,153.148046,-3.71
-27.394252,153.148401,-2.29
-27.394254,153.148292,-3.51
-27.394246,153.148040,-3.92
-27.394028,153.148402,-2.64
-27.394027,153.148240,-3.79
-27.394028,153.148050,-4.02
-27.393802,153.148356,-3.50
-27.393802,153.148304,-4.03
-27.393802,153.148025,-2.52
-27.393577,153.148396,-3.88
-27.393577,153.148301,-2.81
-27.393576,153.148037,-2.31
-27.393350,153.148404,-3.88
-27.393351,153.148277,-2.50
-27.393340,153.148049,-1.11
-27.395599,153.148839,-4.30
-27.395610,153.148807,-4.16
-27.395608,153.148811,-4.01
-27.395621,153.148847,-3.93
-27.395608,153.149067,-1.01
-27.395606,153.149072,-4.14
-27.395600,153.149319,-3.96
-27.395844,153.149077,-0.90
-27.395847,153.149063,-1.10
-27.395099,153.148668,-2.36
-27.395381,153.149062,-3.69
-27.395379,153.149067,-4.30
-27.395364,153.148810,-3.85
-27.395155,153.149068,-3.49
-27.395410,153.149574,-1.03
-27.395378,153.149605,-4.02
-27.395380,153.149571,-4.38
-27.395155,153.149732,-4.31
-27.395155,153.149565,-4.26
-27.394411,153.148563,-2.32
-27.394482,153.148565,-2.36
-27.394415,153.148816,-2.36
-27.394483,153.148812,-2.23
-27.394410,153.149065,-2.32
-27.394479,153.149068,-2.22
-27.394927,153.149004,-3.39
-27.394866,153.149068,-2.38
-27.394936,153.148558,-2.29
-27.394766,153.149480,-3.89
-27.394728,153.149575,-4.31
-27.394703,153.149635,-3.89
-27.394704,153.149567,-3.47
-27.394477,153.149715,-2.03
-27.394479,153.149560,-2.03
-27.394415,153.149827,-4.15
-27.394479,153.149824,-4.20
-27.394410,153.150079,-4.07
-27.394482,153.150078,-4.22
-27.394414,153.150330,-0.83
-27.394478,153.150329,-1.64
-27.394705,153.149827,-4.33
-27.394705,153.150078,-4.19
-27.394704,153.150333,-1.11
-27.394934,153.149828,-4.25
-27.394939,153.150079,-0.96
-27.395156,153.149829,-0.89
-27.394250,153.149052,-2.24
-27.394215,153.149066,-2.04
-27.394253,153.148754,-2.59
-27.394027,153.149061,-2.17
-27.394025,153.149066,-2.10
-27.394027,153.148806,-2.28
-27.394252,153.149731,-2.04
-27.394251,153.149568,-1.93
-27.394026,153.149714,-4.13
-27.393244,153.148560,-3.88
-27.393239,153.148812,-4.12
-27.393354,153.148560,-2.46
-27.393241,153.149065,-4.13
-27.393355,153.148811,-2.17
-27.393362,153.149063,-4.02
-27.393581,153.148561,-2.28
-27.393239,153.149331,-4.07
-27.393357,153.149317,-4.13
-27.393261,153.149571,-0.86
-27.393796,153.149711,-4.27
-27.393796,153.149553,-2.21
-27.393575,153.149717,-3.81
-27.393481,153.149825,-0.84
-27.393577,153.149848,-1.12
-27.393805,153.149826,-4.25
-27.394027,153.149826,-4.35
-27.393948,153.150076,-0.84
-27.394029,153.150079,-3.60
-27.397639,153.147211,-4.31
-27.397640,153.147044,-3.70
-27.396964,153.146976,-3.75
-27.396967,153.146978,-3.96
-27.396962,153.147046,-4.92
-27.396967,153.147045,-3.78
-27.397191,153.146955,-3.80
-27.397194,153.147045,-4.28
-27.397640,153.147551,-4.07
-27.396971,153.147299,-4.30
-27.396962,153.147314,-4.99
-27.397415,153.147531,-4.24
-27.397188,153.147871,-1.56
-27.397183,153.147796,-4.32
-27.396960,153.147853,-4.20
-27.396963,153.147797,-4.30
-27.396963,153.148159,-0.95
-27.396737,153.147182,-4.19
-27.396738,153.147039,-3.71
-27.396507,153.147209,-4.60
-27.396511,153.147044,-4.07
-27.395785,153.146795,-3.98
-27.395837,153.146796,-3.62
-27.395778,153.147047,-4.01
-27.395837,153.147047,-3.32
