lat,lng,depth
-26.978789,153.059863,-2.11
-26.978786,153.059587,-2.12
-26.978564,153.060362,-2.24
-26.978565,153.060103,-2.14
-26.978564,153.059840,-2.17
-26.978565,153.059621,-2.20
-26.978339,153.060108,-2.24
-26.978337,153.059834,-2.23
-26.978338,153.059583,-2.24
-26.978112,153.057088,-1.74
-26.978113,153.057331,-1.85
-26.978113,153.057591,-1.90
-26.978114,153.057835,-1.97
-26.978110,153.058078,-2.05
-26.978112,153.058327,-2.20
-26.978339,153.057176,-1.35
-26.978339,153.057353,-1.68
-26.978336,153.057591,-1.83
-26.978339,153.057837,-1.91
-26.978339,153.058104,-1.98
-26.978339,153.058345,-2.03
-26.978339,153.058588,-2.21
-26.978255,153.057057,-1.33
-26.978408,153.057290,-1.30
-26.978346,153.057058,-1.03
-26.978463,153.057417,-1.32
-26.978562,153.057704,-1.58
-26.978564,153.057844,-1.74
-26.978564,153.058076,-1.88
-26.978562,153.058327,-1.97
-26.978565,153.058597,-2.06
-26.978564,153.058826,-2.15
-26.978564,153.059079,-2.13
-26.978562,153.059338,-2.17
-26.978566,153.057244,-1.07
-26.978566,153.057503,-1.16
-26.978650,153.057815,-1.41
-26.978791,153.057910,-1.51
-26.978791,153.058079,-1.86
-26.978790,153.058356,-1.98
-26.978790,153.058606,-2.01
-26.978790,153.058826,-2.04
-26.978790,153.059088,-2.04
-26.978790,153.059346,-2.08
-26.978792,153.057297,-0.99
-26.978793,153.057317,-1.04
-26.978791,153.057569,-1.15
-26.979014,153.058324,-1.94
-26.979014,153.058574,-2.00
-26.979010,153.058835,-2.00
-26.979014,153.059083,-2.00
-26.979015,153.059363,-2.04
-26.979017,153.057274,-0.89
-26.979017,153.057462,-0.93
-26.979017,153.057632,-1.01
-26.979019,153.057820,-1.10
-26.979181,153.058317,-1.36
-26.979243,153.057234,-0.78
-26.979243,153.057482,-0.77
-26.979243,153.057741,-0.76
-26.979243,153.057974,-0.80
-26.979243,153.058070,-0.88
-26.979470,153.057184,-0.67
-26.979469,153.057415,-0.70
-26.979469,153.057676,-0.65
-26.979469,153.058436,-0.69
-26.979468,153.058691,-0.78
-26.979468,153.058938,-0.82
-26.979468,153.059081,-0.89
-26.979468,153.059340,-0.99
-26.979468,153.059587,-1.03
-26.979696,153.059787,-0.66
-26.980025,153.057075,-0.52
-26.980025,153.057062,-0.63
-26.980114,153.057319,-0.57
-26.980147,153.057256,-0.58
-26.980154,153.057323,-0.58
-26.980372,153.057321,-0.58
-26.980372,153.057311,-0.62
-26.980462,153.059211,-0.90
-26.980478,153.059078,-0.89
-26.980531,153.058826,-0.81
-26.980602,153.058572,-1.01
-26.980821,153.059091,-2.00
-26.980821,153.059347,-2.04
-26.980821,153.059586,-1.88
-26.980687,153.058315,-0.89
-26.980782,153.058066,-0.76
-26.981047,153.058087,-1.60
-26.981048,153.058331,-1.86
-26.981047,153.058578,-2.02
-26.981047,153.058829,-1.91
-26.981044,153.059084,-2.15
-26.981046,153.059855,-2.11
-26.981008,153.057564,-0.77
-26.981273,153.058831,-2.01
-26.982180,153.055853,-2.24
-26.982180,153.055682,-1.73
-26.981952,153.055851,-1.66
-26.981959,153.055789,-1.52
-26.981951,153.056315,-2.05
-26.981950,153.056129,-1.67
-26.981845,153.055973,-1.56
-26.981950,153.055736,-0.97
-26.981720,153.056826,-1.94
-26.981720,153.056586,-1.54
-26.981726,153.056362,-1.55
-26.981726,153.056306,-0.91
-26.981725,153.056053,-0.72
-26.981500,153.057135,-1.66
-26.981500,153.056933,-1.34
-26.981499,153.056808,-0.87
-26.981270,153.057059,-0.67
-26.981305,153.055816,-0.68
-26.981275,153.055921,-0.91
-26.981275,153.055709,-0.86
-26.981229,153.056059,-0.89
-26.981127,153.056309,-0.79
-26.981049,153.056416,-0.90
-26.981049,153.056227,-0.97
-26.981049,153.056037,-1.02
-26.981047,153.055801,-1.03
-26.980993,153.056563,-0.79
-26.980845,153.056821,-0.62
-26.980823,153.056775,-0.83
-26.980821,153.056818,-0.72
-26.980823,153.056462,-0.93
-26.980820,153.056305,-1.00
-26.980823,153.056016,-1.03
-26.980824,153.055799,-1.04
-26.980597,153.057016,-0.74
-26.980597,153.056765,-0.84
-26.980597,153.056518,-0.93
-26.980597,153.056287,-1.01
-26.980598,153.056031,-1.07
-26.980597,153.055803,-1.06
-26.980371,153.057001,-0.70
-26.980371,153.056766,-0.81
-26.980372,153.056521,-0.91
-26.980372,153.056279,-1.00
-26.980371,153.056040,-1.07
-26.980372,153.055799,-1.05
-26.980146,153.056795,-0.75
-26.980144,153.056553,-0.87
-26.980146,153.056222,-0.96
-26.980146,153.056016,-1.03
-26.980143,153.055800,-1.04
-26.979920,153.056725,-0.69
